ZD_deg,Ereco_min_TeV,Ereco_max_TeV,BckgRate_per_second,Theta_cut_deg,Gammaness_cut
20.0,1.201064621002083,1.6016454135193978,1.0291421959433935,25.715008036836366,0.5532045024507929
20.0,1.6016454135193978,2.1358284856542067,1.450628451912792,25.495251382535436,0.5817526781983194
20.0,2.1358284856542067,2.8481730610448213,1.3975848042275867,25.09892075140649,0.5882107341921495
20.0,2.8481730610448213,3.798099819413488,1.1900227045898262,23.981396833607725,0.5958403078738287
20.0,3.798099819413488,5.064847510683537,1.1676759804525807,23.26591310729766,0.5870931971550895
20.0,5.064847510683537,6.754082706135557,1.1800819910056424,22.65687964826584,0.580406385063969
20.0,6.754082706135557,9.006714043235426,1.2369428727071745,23.48029519996583,0.5666007438812883
20.0,9.006714043235426,12.010646210020829,1.3166276327979927,24.538727014219532,0.5460944997423034
20.0,12.010646210020829,16.016454135193975,1.4418010982500369,26.082849479262485,0.5203357185275683
20.0,16.016454135193975,21.358284856542063,1.5295179549168758,27.68806139633987,0.4990702072215097
20.0,21.358284856542063,28.48173061044821,1.599898207092898,31.194311002821006,0.47700080291030467
20.0,28.48173061044821,37.98099819413488,1.6768790930888182,33.613655963718166,0.4519027507003937
20.0,37.98099819413488,50.64847510683537,1.7698446465281064,36.16633765012464,0.43573597310934886
20.0,50.64847510683537,67.54082706135557,2.013352366486276,42.174430197202675,0.40947020355861635
30.0,1.4417783234573573,1.9226422947588913,0.9109704787409801,23.98025227492339,0.5193874970573887
30.0,1.9226422947588913,2.5638847064446564,1.5799427889895554,23.304589004193733,0.5608883258284014
30.0,2.5638847064446564,3.418995205639722,1.5092000213990577,21.644514526310676,0.5815023778800563
30.0,3.418995205639722,4.559303383184221,1.4091279569249553,20.41215935466778,0.5788445933593528
30.0,4.559303383184221,6.0799287772109105,1.2952094432783356,19.601196934323408,0.5772599095632188
30.0,6.0799287772109105,8.107715330437301,1.3220841423540852,19.509926237879665,0.5661024232106844
30.0,8.107715330437301,10.811812159017284,1.487234517939019,20.58947652913155,0.5455831755804952
30.0,10.811812159017284,14.41778323457357,1.5589213616094608,21.662898560336117,0.5295707184737157
30.0,14.41778323457357,19.226422947588908,1.5722013651340117,23.235906162118475,0.5137895193259734
30.0,19.226422947588908,25.63884706444656,1.7255822589223058,25.530526713385964,0.4857383001194336
30.0,25.63884706444656,34.18995205639721,1.7810309940177045,28.01110962123974,0.46604111288864014
30.0,34.18995205639721,45.5930338318422,1.8432141384833733,30.848231004392215,0.44974562677388313
30.0,45.5930338318422,60.79928777210909,2.0052805322071556,35.19978728858473,0.4261379108473458
40.0,2.1631697541438433,2.8846332285582834,0.9072588970837222,22.8437386278787,0.4767968157175973
40.0,2.8846332285582834,3.846720234212955,1.5983779185490465,20.389599726280874,0.5293093281346833
40.0,3.846720234212955,5.129683875859297,1.7010794605175135,18.63051986584453,0.5453519912308422
40.0,5.129683875859297,6.8405433886810005,1.5900775526722222,17.602576753580138,0.5466319746682435
40.0,6.8405433886810005,9.122011216449247,1.543207327447369,17.25774135491284,0.5370975584363622
40.0,9.122011216449247,12.164397461569306,1.5862783802310887,18.30453660822121,0.5200040263199591
40.0,12.164397461569306,16.221484724355804,1.7054980632479622,19.59970985598244,0.5001037276569127
40.0,16.221484724355804,21.631697541438438,1.7771867953980458,21.02297892427803,0.4840040906927992
40.0,21.631697541438438,28.84633228558284,1.8330594074942805,23.032279332283995,0.47181261804437963
40.0,28.84633228558284,38.46720234212956,1.882696421344742,26.12350762807739,0.4569569425640596
40.0,38.46720234212956,51.29683875859298,1.9206468504034555,28.612306998040705,0.441259400320144
40.0,51.29683875859298,68.40543388681003,1.9546329256105517,31.859727682569805,0.4254187471054019
60.0,8.941678863179723,11.923920403571946,1.2435370667879873,49.8989679834074,0.46426152807004817
60.0,11.923920403571946,15.900803413572742,2.4505199570954437,46.952184666996125,0.4582833526963632
60.0,15.900803413572742,21.204062140614994,3.0914660057216605,37.789292011319255,0.4542939476794844
60.0,21.204062140614994,28.276071313433025,3.136676918896803,33.02371899485149,0.4525878864477348
60.0,28.276071313433025,37.706747113841494,3.1498831814455173,33.36093929221743,0.44627005547215737
60.0,37.706747113841494,50.28275541347019,3.348608998267073,36.08794735282524,0.4360236443878424
60.0,50.28275541347019,67.05313201208891,3.5793078717855153,39.784793829981965,0.4249366140450436
