ZD_deg,Etrue_min_TeV,Etrue_max_TeV,Aeff_m2,emig_mu_loc,emig_mu_scale,emig_mu_a,emig_model
20.0,0.29999999999999993,0.3776776235382501,16.25844148885533,,,,moyal
20.0,0.3776776235382501,0.47546795773833395,70.17656621653217,1.798896952705645,0.24534974471808818,,moyal
20.0,0.47546795773833395,0.5985786944906637,390.1995261408144,1.3239750187948713,0.5980700911587858,6.46951949238394,skewnorm
20.0,0.5985786944906637,0.7535659294528738,2660.068159432841,1.2557311860009677,0.5069824629695496,3.9665623169782784,skewnorm
20.0,0.7535659294528738,0.9486832980505134,13681.185122071623,1.159241624007639,0.4026426005362992,3.4042079075184972,skewnorm
20.0,0.9486832980505134,1.1943215116604913,46808.50718708047,1.063399197657346,0.3039223287096191,3.027056277333136,skewnorm
20.0,1.1943215116604913,1.503561700881816,105263.00392484418,0.9809194386832467,0.2567384732071492,2.5841440316032003,skewnorm
20.0,1.503561700881816,1.8928720334405786,179989.23923415612,0.9387865868332547,0.22226417202090695,2.1451344739616283,skewnorm
20.0,1.8928720334405786,2.382984704172843,266424.86308800086,0.9074052007153242,0.2062813902560536,2.052553792307715,skewnorm
20.0,2.382984704172843,2.9999999999999982,354633.24443319923,0.8917614257148414,0.20125199875666389,2.0706051761240998,skewnorm
20.0,2.9999999999999982,3.776776235382498,465293.369066056,0.9001331231750933,0.18332326514438618,1.6388121192766942,skewnorm
20.0,3.776776235382498,4.754679577383337,588255.0663100799,0.89963387331601,0.1784908282641903,1.5233516506085656,skewnorm
20.0,4.754679577383337,5.985786944906636,746863.9797991476,0.9002272098655897,0.16819173613553995,1.4402413551696984,skewnorm
20.0,5.985786944906636,7.535659294528734,923145.6051550918,0.9031447517045494,0.16455775771669523,1.3793355535919487,skewnorm
20.0,7.535659294528734,9.486832980505127,1153245.144170532,0.9027261547271035,0.16048915829420846,1.2351870925605253,skewnorm
20.0,9.486832980505127,11.943215116604906,1408515.2084209023,0.9099430447136974,0.148294228238939,1.0839147738593624,skewnorm
20.0,11.943215116604906,15.035617008818157,1709876.553564841,0.9127411303309425,0.14319221374675395,1.0131563834623423,skewnorm
20.0,15.035617008818157,18.928720334405778,2039226.1627887408,0.9236122923176739,0.13271298320225366,0.8328506574310564,skewnorm
20.0,18.928720334405778,23.829847041728414,2429331.658641249,0.9243047026683757,0.1258462629807465,0.8011617676108231,skewnorm
20.0,23.829847041728414,29.999999999999964,2838800.1935769594,0.9256697720689326,0.12153291273402668,0.8441471506882359,skewnorm
20.0,29.999999999999964,37.76776235382498,3364103.807494001,0.9369642639296708,0.1146169325834302,0.7919139184266348,skewnorm
20.0,37.76776235382498,47.546795773833324,3848599.8522583274,0.9367074716406698,0.10922788406208925,0.7987030881651833,skewnorm
20.0,47.546795773833324,59.85786944906629,4581163.304549453,0.930188404563874,0.109613641892093,0.8626361228366939,skewnorm
20.0,59.85786944906629,75.3565929452873,5265451.990849458,0.9375408221462023,0.10653834855676031,0.6999339562666308,skewnorm
20.0,75.3565929452873,94.86832980505127,5932208.542482895,0.9160107402918802,0.07015221180630442,,moyal
20.0,94.86832980505127,119.43215116604912,6691126.63540408,1.0472369359708313,0.12408885788920627,-0.8780091447795719,skewnorm
20.0,119.43215116604912,150.3561700881815,7413903.421199953,1.0595939730112334,0.13898117360489115,-1.112630604262777,skewnorm
20.0,150.3561700881815,189.2872033440576,8479120.544441834,1.0580798870252306,0.15257394723523332,-1.6443443658915275,skewnorm
20.0,189.2872033440576,238.29847041728425,9160736.07900486,1.0323440645848825,0.1702164458978454,-2.422878456571212,skewnorm
20.0,238.29847041728425,299.9999999999995,10447743.6513679,0.9402149963947797,0.16972434742332893,-2.2729607574787973,skewnorm
30.0,0.29999999999999993,0.3776776235382501,0.0,,,,moyal
30.0,0.3776776235382501,0.47546795773833395,0.0,,,,moyal
30.0,0.47546795773833395,0.5985786944906637,51.07887932934778,,,,moyal
30.0,0.5985786944906637,0.7535659294528738,307.9847066644848,1.3355131669420515,0.6013101448314427,4.091280803666672,skewnorm
30.0,0.7535659294528738,0.9486832980505134,2373.2470761625086,1.2598068361877215,0.5750546729431422,4.200560683055334,skewnorm
30.0,0.9486832980505134,1.1943215116604913,12090.427886295794,1.1798580043691311,0.44031580097333956,3.323423193505005,skewnorm
30.0,1.1943215116604913,1.503561700881816,41563.85457120308,1.094604715572224,0.3302235868372167,2.5684741237880777,skewnorm
30.0,1.503561700881816,1.8928720334405786,95988.71254830329,0.99308342163664,0.2770734430293358,2.755553149945978,skewnorm
30.0,1.8928720334405786,2.382984704172843,175543.4247283116,0.9441153079604832,0.23242383428025237,2.2628149517313823,skewnorm
30.0,2.382984704172843,2.9999999999999982,258951.56859851812,0.9028812113096996,0.22094245670668966,2.3300711478121254,skewnorm
30.0,2.9999999999999982,3.776776235382498,354022.62454749143,0.8836014879543785,0.21318832017554154,2.20126091287172,skewnorm
30.0,3.776776235382498,4.754679577383337,454934.5418083637,0.8833509884849329,0.20198474769140592,1.866454722100195,skewnorm
30.0,4.754679577383337,5.985786944906636,593886.0648761154,0.8859563055576076,0.19137656397215302,1.6213899230448579,skewnorm
30.0,5.985786944906636,7.535659294528734,741363.1867566538,0.892973346757338,0.17825515353436194,1.3834962601852279,skewnorm
30.0,7.535659294528734,9.486832980505127,921987.3156387884,0.89654957214694,0.1698286400930158,1.261337373869588,skewnorm
30.0,9.486832980505127,11.943215116604906,1148537.009322827,0.9107030324016971,0.15670676123280025,1.0105708730162912,skewnorm
30.0,11.943215116604906,15.035617008818157,1385957.0287885792,0.9077900432958717,0.1540122940327999,1.010982080897581,skewnorm
30.0,15.035617008818157,18.928720334405778,1640760.0320452182,0.9146040692878564,0.14252205818585206,0.8883952117869047,skewnorm
30.0,18.928720334405778,23.829847041728414,1964241.2352388145,0.9222427713137566,0.13512501061418364,0.7773599795494999,skewnorm
30.0,23.829847041728414,29.999999999999964,2333649.600981492,0.9282065171405154,0.12465393824169309,0.7302641238661891,skewnorm
30.0,29.999999999999964,37.76776235382498,2761651.2626408357,0.938469488093509,0.1141671285553683,0.6429272665129835,skewnorm
30.0,37.76776235382498,47.546795773833324,3312924.5595263727,0.9390877195310887,0.10695233656895403,0.6807682014058904,skewnorm
30.0,47.546795773833324,59.85786944906629,3733597.242768314,0.9381102693122867,0.10848735792088834,0.7466239861157872,skewnorm
30.0,59.85786944906629,75.3565929452873,4440056.446957547,0.927163247965259,0.06307053641091183,,moyal
30.0,75.3565929452873,94.86832980505127,5094598.795273795,0.9348485206872004,0.10487352150168389,0.8479992982970157,skewnorm
30.0,94.86832980505127,119.43215116604912,5802761.706918702,1.0307711262232033,0.10246151431489378,-0.6766654710516047,skewnorm
30.0,119.43215116604912,150.3561700881815,6504354.950931423,1.0387036061835202,0.10954095186247724,-0.8277034545139101,skewnorm
30.0,150.3561700881815,189.2872033440576,7130930.1289094845,1.0473949735617454,0.1269111407751792,-1.3340542146607972,skewnorm
30.0,189.2872033440576,238.29847041728425,8359771.311747551,1.0312387761726005,0.1460178029647779,-2.048569583247792,skewnorm
30.0,238.29847041728425,299.9999999999995,8760094.013905812,0.9628146474151699,0.1596660694379583,-2.4864000906173285,skewnorm
40.0,0.29999999999999993,0.3776776235382501,,,,,moyal
40.0,0.3776776235382501,0.47546795773833395,,,,,moyal
40.0,0.47546795773833395,0.5985786944906637,0.0,,,,moyal
40.0,0.5985786944906637,0.7535659294528738,29.07241815854145,,,,moyal
40.0,0.7535659294528738,0.9486832980505134,104.16924785211388,2.2819286974125808,0.5285962681885212,,moyal
40.0,0.9486832980505134,1.1943215116604913,676.9727251477188,1.5858318097789272,0.7881101390292613,2.814165126709824,skewnorm
40.0,1.1943215116604913,1.503561700881816,4024.800347830214,1.3618384063372029,0.606871868983129,4.445047019365285,skewnorm
40.0,1.503561700881816,1.8928720334405786,18576.846785449863,1.2297070483857713,0.4278145573601778,3.098419886040683,skewnorm
40.0,1.8928720334405786,2.382984704172843,58315.11478017012,1.0895561516140266,0.3347986486975296,2.7334576852674664,skewnorm
40.0,2.382984704172843,2.9999999999999982,123823.33197775397,0.990854050604332,0.28281281578274053,2.671790000308511,skewnorm
40.0,2.9999999999999982,3.776776235382498,206848.25136127984,0.9236250268427476,0.2577667104610081,2.7369095585165177,skewnorm
40.0,3.776776235382498,4.754679577383337,307986.6221924521,0.8924239392554729,0.23271273187608157,2.3944622768259736,skewnorm
40.0,4.754679577383337,5.985786944906636,424716.58108063065,0.8791573013472564,0.2236667913565934,2.0750414990414887,skewnorm
40.0,5.985786944906636,7.535659294528734,546829.822163582,0.874363529476381,0.2075638165326668,1.8301968680311465,skewnorm
40.0,7.535659294528734,9.486832980505127,697427.1912952876,0.872214309980113,0.20092981833797385,1.5910259703511036,skewnorm
40.0,9.486832980505127,11.943215116604906,857912.2938324874,0.873724741696492,0.18947878456426426,1.443098353705464,skewnorm
40.0,11.943215116604906,15.035617008818157,1076924.128546364,0.8863287475505907,0.17799217453775407,1.178952850885207,skewnorm
40.0,15.035617008818157,18.928720334405778,1322062.561522719,0.891727896925743,0.16884605286515264,1.057251501731225,skewnorm
40.0,18.928720334405778,23.829847041728414,1564876.1337079855,0.903999693161005,0.15616017648198782,0.8885355768605552,skewnorm
40.0,23.829847041728414,29.999999999999964,1869636.1601472755,0.9059403866402722,0.1456974982975961,0.9114055056001003,skewnorm
40.0,29.999999999999964,37.76776235382498,2239296.241640204,0.9158160752099431,0.136009070479424,0.847324883426253,skewnorm
40.0,37.76776235382498,47.546795773833324,2643009.767850297,0.92577598925383,0.12643990382412715,0.8022143762163507,skewnorm
40.0,47.546795773833324,59.85786944906629,3083631.7415946554,0.9293675224387921,0.11759855738064552,0.805222525794612,skewnorm
40.0,59.85786944906629,75.3565929452873,3392303.9311301108,0.9333057766027577,0.11218079457005485,0.8192095183704929,skewnorm
40.0,75.3565929452873,94.86832980505127,4319645.323770213,0.9518407032759353,0.09873912525762038,0.5483221708138593,skewnorm
40.0,94.86832980505127,119.43215116604912,4894406.472023468,0.924211705509786,0.064010020023989,,moyal
40.0,119.43215116604912,150.3561700881815,5769921.651639981,1.0440630576308494,0.10013693478016458,-0.9348690410252853,skewnorm
40.0,150.3561700881815,189.2872033440576,6161199.13948638,1.0475300638222869,0.10759030807862288,-1.1963337813129042,skewnorm
40.0,189.2872033440576,238.29847041728425,6900786.927296829,1.0436976536792586,0.1142122729598968,-1.8801270178310103,skewnorm
40.0,238.29847041728425,299.9999999999995,7072541.099378937,0.988519117201719,0.1178634944849113,-2.5630583433787173,skewnorm
60.0,0.29999999999999993,0.3776776235382501,,,,,moyal
60.0,0.3776776235382501,0.47546795773833395,,,,,moyal
60.0,0.47546795773833395,0.5985786944906637,,,,,moyal
60.0,0.5985786944906637,0.7535659294528738,,,,,moyal
60.0,0.7535659294528738,0.9486832980505134,,,,,moyal
60.0,0.9486832980505134,1.1943215116604913,,,,,moyal
60.0,1.1943215116604913,1.503561700881816,0.0,,,,moyal
60.0,1.503561700881816,1.8928720334405786,0.0,,,,moyal
60.0,1.8928720334405786,2.382984704172843,0.0,,,,moyal
60.0,2.382984704172843,2.9999999999999982,0.0,,,,moyal
60.0,2.9999999999999982,3.776776235382498,143.2395460175876,2.462331073128998,0.3629716825649535,,moyal
60.0,3.776776235382498,4.754679577383337,1254.7816685021608,1.5871287238319913,0.8516098412903383,9.858001748197486,skewnorm
60.0,4.754679577383337,5.985786944906636,6971.386836375097,1.372822328865933,0.5907666969497585,4.309905035712593,skewnorm
60.0,5.985786944906636,7.535659294528734,27555.928473894957,1.1887698278453382,0.5049306608068513,3.9916900822088452,skewnorm
60.0,7.535659294528734,9.486832980505127,73579.40104387129,1.0970928216214433,0.3707302924888069,2.7319477749574457,skewnorm
60.0,9.486832980505127,11.943215116604906,156593.15861127336,0.9992563010108859,0.3505758034054134,2.827425091784346,skewnorm
