ZD_deg,Ereco_min_TeV,Ereco_max_TeV,BckgRate_per_second,Theta_cut_deg,Gammaness_cut
20.0,0.7943282347242846,0.8912509381337491,6.130706666121716e-05,11.256804748783765,0.45720564034788713
20.0,0.8912509381337491,1.000000000000004,0.0005108922221768096,11.256804748783765,0.45720564034788713
20.0,1.000000000000004,1.1220184543019676,0.002084440266481383,11.256804748783765,0.45720564034788713
20.0,1.1220184543019676,1.2589254117941726,0.007438590754894348,11.256804748783765,0.45720564034788713
20.0,1.2589254117941726,1.4125375446227613,0.014448032043160175,11.256804748783765,0.45720564034788713
20.0,1.4125375446227613,1.5848931924611207,0.021804880042506233,11.256804748783765,0.45720564034788713
20.0,1.5848931924611207,1.77827941003893,0.026791188130951896,11.256804748783765,0.45720564034788713
20.0,1.77827941003893,1.995262314968889,0.032206645686026075,11.256804748783765,0.45720564034788713
20.0,1.995262314968889,2.2387211385683514,0.03298320186373482,11.256804748783765,0.45720564034788713
20.0,2.2387211385683514,2.5118864315095926,0.033678015285895285,11.256804748783765,0.45720564034788713
20.0,2.5118864315095926,2.8183829312644666,0.03147096088609147,11.256804748783765,0.45720564034788713
20.0,2.8183829312644666,3.1622776601683955,0.030633097641721504,11.256804748783765,0.45720564034788713
20.0,3.1622776601683955,3.548133892335775,0.03161401070830098,11.256804748783765,0.45720564034788713
20.0,3.548133892335775,3.9810717055349936,0.03249274533044509,11.256804748783765,0.45720564034788713
20.0,3.9810717055349936,4.466835921509653,0.033330608574815054,11.256804748783765,0.45720564034788713
20.0,4.466835921509653,5.01187233627275,0.03406629337474966,11.256804748783765,0.45720564034788713
20.0,5.01187233627275,5.623413251903525,0.037009032574488086,11.256804748783765,0.45720564034788713
20.0,5.623413251903525,6.309573444801969,0.03684554706339151,11.256804748783765,0.45720564034788713
20.0,6.309573444801969,7.079457843841417,0.04115747741856378,11.256804748783765,0.45720564034788713
20.0,7.079457843841417,7.943282347242862,0.04285363959619079,11.256804748783765,0.45720564034788713
20.0,7.943282347242862,8.912509381337514,0.043711938529447825,11.256804748783765,0.45720564034788713
20.0,8.912509381337514,10.000000000000062,0.043241917685045164,11.256804748783765,0.45720564034788713
20.0,10.000000000000062,11.220184543019698,0.04806474026239425,11.256804748783765,0.45720564034788713
20.0,11.220184543019698,12.589254117941753,0.049515674173376385,11.256804748783765,0.45720564034788713
20.0,12.589254117941753,14.125375446227642,0.04925001021784444,11.256804748783765,0.45720564034788713
20.0,14.125375446227642,15.84893192461124,0.04696121306249234,11.256804748783765,0.45720564034788713
20.0,15.84893192461124,17.78279410038934,0.04796256181795888,11.256804748783765,0.45720564034788713
20.0,17.78279410038934,19.952623149688932,0.04232231168512691,11.256804748783765,0.45720564034788713
20.0,19.952623149688932,22.38721138568356,0.038132995463277065,11.256804748783765,0.45720564034788713
20.0,22.38721138568356,25.118864315095976,0.030571790575060286,11.256804748783765,0.45720564034788713
20.0,25.118864315095976,28.183829312644722,0.019597825642702415,11.256804748783765,0.45720564034788713
20.0,28.183829312644722,31.62277660168402,0.010197408754649119,11.256804748783765,0.45720564034788713
20.0,31.62277660168402,35.481338923357825,0.0045980299995912865,11.256804748783765,0.45720564034788713
20.0,35.481338923357825,39.81071705535002,0.0014100625332079944,11.256804748783765,0.45720564034788713
20.0,39.81071705535002,44.66835921509662,0.0005517635999509543,11.256804748783765,0.45720564034788713
20.0,44.66835921509662,50.11872336272761,0.0002452282666448686,11.256804748783765,0.45720564034788713
20.0,50.11872336272761,56.23413251903537,8.174275554828953e-05,11.256804748783765,0.45720564034788713
20.0,56.23413251903537,63.09573444801982,4.0871377774144766e-05,11.256804748783765,0.45720564034788713
20.0,63.09573444801982,70.7945784384143,2.0435688887072383e-05,11.256804748783765,0.45720564034788713
20.0,70.7945784384143,79.43282347242878,1e-12,11.256804748783765,0.45720564034788713
20.0,79.43282347242878,89.12509381337532,2.0435688887072383e-05,11.256804748783765,0.45720564034788713
20.0,89.12509381337532,100.00000000000082,1e-12,11.256804748783765,0.45720564034788713
30.0,0.01,0.011220184543019636,1e-12,23.27558197136354,0.35570653310228467
30.0,0.011220184543019636,0.012589254117941675,1e-12,23.27558197136354,0.35570653310228467
30.0,0.012589254117941675,0.014125375446227547,1e-12,23.27558197136354,0.35570653310228467
30.0,0.014125375446227547,0.01584893192461114,1e-12,23.27558197136354,0.35570653310228467
30.0,0.01584893192461114,0.017782794100389236,1e-12,23.27558197136354,0.35570653310228467
30.0,0.017782794100389236,0.01995262314968881,1e-12,23.27558197136354,0.35570653310228467
30.0,0.01995262314968881,0.022387211385683413,1e-12,23.27558197136354,0.35570653310228467
30.0,0.022387211385683413,0.025118864315095822,1e-12,23.27558197136354,0.35570653310228467
30.0,0.025118864315095822,0.028183829312644564,1e-12,23.27558197136354,0.35570653310228467
30.0,0.028183829312644564,0.031622776601683826,1e-12,23.27558197136354,0.35570653310228467
30.0,0.031622776601683826,0.035481338923357586,1e-12,23.27558197136354,0.35570653310228467
30.0,0.035481338923357586,0.039810717055349776,1e-12,23.27558197136354,0.35570653310228467
30.0,0.039810717055349776,0.04466835921509637,1e-12,23.27558197136354,0.35570653310228467
30.0,0.04466835921509637,0.050118723362727303,1e-12,23.27558197136354,0.35570653310228467
30.0,0.050118723362727303,0.056234132519034995,1e-12,23.27558197136354,0.35570653310228467
30.0,0.056234132519034995,0.06309573444801943,1e-12,23.27558197136354,0.35570653310228467
30.0,0.06309573444801943,0.07079457843841391,1e-12,23.27558197136354,0.35570653310228467
30.0,0.07079457843841391,0.07943282347242829,1e-12,23.27558197136354,0.35570653310228467
30.0,0.07943282347242829,0.08912509381337473,1e-12,23.27558197136354,0.35570653310228467
30.0,0.08912509381337473,0.1000000000000002,1e-12,23.27558197136354,0.35570653310228467
30.0,0.1000000000000002,0.11220184543019658,1e-12,23.27558197136354,0.35570653310228467
30.0,0.11220184543019658,0.125892541179417,1e-12,23.27558197136354,0.35570653310228467
30.0,0.125892541179417,0.14125375446227575,1e-12,23.27558197136354,0.35570653310228467
30.0,0.14125375446227575,0.15848931924611173,1e-12,23.27558197136354,0.35570653310228467
30.0,0.15848931924611173,0.17782794100389274,1e-12,23.27558197136354,0.35570653310228467
30.0,0.17782794100389274,0.1995262314968885,1e-12,23.27558197136354,0.35570653310228467
30.0,0.1995262314968885,0.2238721138568346,1e-12,23.27558197136354,0.35570653310228467
30.0,0.2238721138568346,0.25118864315095873,1e-12,23.27558197136354,0.35570653310228467
30.0,0.25118864315095873,0.2818382931264462,1e-12,23.27558197136354,0.35570653310228467
30.0,0.2818382931264462,0.3162277660168389,1e-12,23.27558197136354,0.35570653310228467
30.0,0.3162277660168389,0.3548133892335766,1e-12,23.27558197136354,0.35570653310228467
30.0,0.3548133892335766,0.39810717055349853,1e-12,23.27558197136354,0.35570653310228467
30.0,0.39810717055349853,0.44668359215096465,1e-12,23.27558197136354,0.35570653310228467
30.0,0.44668359215096465,0.501187233627274,1e-12,23.27558197136354,0.35570653310228467
30.0,0.501187233627274,0.5623413251903511,1e-12,23.27558197136354,0.35570653310228467
30.0,0.5623413251903511,0.6309573444801956,1e-12,23.27558197136354,0.35570653310228467
30.0,0.6309573444801956,0.7079457843841406,1e-12,23.27558197136354,0.35570653310228467
30.0,0.7079457843841406,0.7943282347242846,1e-12,23.27558197136354,0.35570653310228467
30.0,0.7943282347242846,0.8912509381337491,1e-12,23.27558197136354,0.35570653310228467
30.0,0.8912509381337491,1.000000000000004,1.514807240778611e-05,23.27558197136354,0.35570653310228467
30.0,1.000000000000004,1.1220184543019676,0.00010603650685450276,23.27558197136354,0.35570653310228467
30.0,1.1220184543019676,1.2589254117941726,0.0005907748239036583,23.27558197136354,0.35570653310228467
30.0,1.2589254117941726,1.4125375446227613,0.0017571763993031887,23.27558197136354,0.35570653310228467
30.0,1.4125375446227613,1.5848931924611207,0.0057108232977353636,23.27558197136354,0.35570653310228467
30.0,1.5848931924611207,1.77827941003893,0.01187608876770431,23.27558197136354,0.35570653310228467
30.0,1.77827941003893,1.995262314968889,0.020465045822919033,23.27558197136354,0.35570653310228467
30.0,1.995262314968889,2.2387211385683514,0.026100128758615466,23.27558197136354,0.35570653310228467
30.0,2.2387211385683514,2.5118864315095926,0.032023025070059837,23.27558197136354,0.35570653310228467
30.0,2.5118864315095926,2.8183829312644666,0.03400742255547982,23.27558197136354,0.35570653310228467
30.0,2.8183829312644666,3.1622776601683955,0.03531015678254942,23.27558197136354,0.35570653310228467
30.0,3.1622776601683955,3.548133892335775,0.03687040824055139,23.27558197136354,0.35570653310228467
30.0,3.548133892335775,3.9810717055349936,0.036203893054608804,23.27558197136354,0.35570653310228467
30.0,3.9810717055349936,4.466835921509653,0.03787018101946527,23.27558197136354,0.35570653310228467
30.0,4.466835921509653,5.01187233627275,0.038385215481330004,23.27558197136354,0.35570653310228467
30.0,5.01187233627275,5.623413251903525,0.04068772248731349,23.27558197136354,0.35570653310228467
30.0,5.623413251903525,6.309573444801969,0.041475422252518365,23.27558197136354,0.35570653310228467
30.0,6.309573444801969,7.079457843841417,0.0432931909414527,23.27558197136354,0.35570653310228467
30.0,7.079457843841417,7.943282347242862,0.04506551541316368,23.27558197136354,0.35570653310228467
30.0,7.943282347242862,8.912509381337514,0.048186018329167614,23.27558197136354,0.35570653310228467
30.0,8.912509381337514,10.000000000000062,0.049443308339013864,23.27558197136354,0.35570653310228467
30.0,10.000000000000062,11.220184543019698,0.0509278194349769,23.27558197136354,0.35570653310228467
30.0,11.220184543019698,12.589254117941753,0.05366962054078619,23.27558197136354,0.35570653310228467
30.0,12.589254117941753,14.125375446227642,0.05194274028629857,23.27558197136354,0.35570653310228467
30.0,14.125375446227642,15.84893192461124,0.05032189653866546,23.27558197136354,0.35570653310228467
30.0,15.84893192461124,17.78279410038934,0.04976141785957737,23.27558197136354,0.35570653310228467
30.0,17.78279410038934,19.952623149688932,0.045838067105960764,23.27558197136354,0.35570653310228467
30.0,19.952623149688932,22.38721138568356,0.04227827009013103,23.27558197136354,0.35570653310228467
30.0,22.38721138568356,25.118864315095976,0.03281072483526471,23.27558197136354,0.35570653310228467
30.0,25.118864315095976,28.183829312644722,0.020465045822919033,23.27558197136354,0.35570653310228467
30.0,28.183829312644722,31.62277660168402,0.010482466106187988,23.27558197136354,0.35570653310228467
30.0,31.62277660168402,35.481338923357825,0.0040142391880633186,23.27558197136354,0.35570653310228467
30.0,35.481338923357825,39.81071705535002,0.001272438082254033,23.27558197136354,0.35570653310228467
30.0,39.81071705535002,44.66835921509662,0.0004847383170491555,23.27558197136354,0.35570653310228467
30.0,44.66835921509662,50.11872336272761,0.0001969249413012194,23.27558197136354,0.35570653310228467
30.0,50.11872336272761,56.23413251903537,4.544421722335833e-05,23.27558197136354,0.35570653310228467
30.0,56.23413251903537,63.09573444801982,1.514807240778611e-05,23.27558197136354,0.35570653310228467
30.0,63.09573444801982,70.7945784384143,3.029614481557222e-05,23.27558197136354,0.35570653310228467
30.0,70.7945784384143,79.43282347242878,1e-12,23.27558197136354,0.35570653310228467
30.0,79.43282347242878,89.12509381337532,1e-12,23.27558197136354,0.35570653310228467
30.0,89.12509381337532,100.00000000000082,1e-12,23.27558197136354,0.35570653310228467
40.0,0.01,0.011220184543019636,1e-12,17.311706940186475,0.15784442787350783
40.0,0.011220184543019636,0.012589254117941675,1e-12,17.311706940186475,0.15784442787350783
40.0,0.012589254117941675,0.014125375446227547,1e-12,17.311706940186475,0.15784442787350783
40.0,0.014125375446227547,0.01584893192461114,1e-12,17.311706940186475,0.15784442787350783
40.0,0.01584893192461114,0.017782794100389236,1e-12,17.311706940186475,0.15784442787350783
40.0,0.017782794100389236,0.01995262314968881,1e-12,17.311706940186475,0.15784442787350783
40.0,0.01995262314968881,0.022387211385683413,1e-12,17.311706940186475,0.15784442787350783
40.0,0.022387211385683413,0.025118864315095822,1e-12,17.311706940186475,0.15784442787350783
40.0,0.025118864315095822,0.028183829312644564,1e-12,17.311706940186475,0.15784442787350783
40.0,0.028183829312644564,0.031622776601683826,1e-12,17.311706940186475,0.15784442787350783
40.0,0.031622776601683826,0.035481338923357586,1e-12,17.311706940186475,0.15784442787350783
40.0,0.035481338923357586,0.039810717055349776,1e-12,17.311706940186475,0.15784442787350783
40.0,0.039810717055349776,0.04466835921509637,1e-12,17.311706940186475,0.15784442787350783
40.0,0.04466835921509637,0.050118723362727303,1e-12,17.311706940186475,0.15784442787350783
40.0,0.050118723362727303,0.056234132519034995,1e-12,17.311706940186475,0.15784442787350783
40.0,0.056234132519034995,0.06309573444801943,1e-12,17.311706940186475,0.15784442787350783
40.0,0.06309573444801943,0.07079457843841391,1e-12,17.311706940186475,0.15784442787350783
40.0,0.07079457843841391,0.07943282347242829,1e-12,17.311706940186475,0.15784442787350783
40.0,0.07943282347242829,0.08912509381337473,1e-12,17.311706940186475,0.15784442787350783
40.0,0.08912509381337473,0.1000000000000002,1e-12,17.311706940186475,0.15784442787350783
40.0,0.1000000000000002,0.11220184543019658,1e-12,17.311706940186475,0.15784442787350783
40.0,0.11220184543019658,0.125892541179417,1e-12,17.311706940186475,0.15784442787350783
40.0,0.125892541179417,0.14125375446227575,1e-12,17.311706940186475,0.15784442787350783
40.0,0.14125375446227575,0.15848931924611173,1e-12,17.311706940186475,0.15784442787350783
40.0,0.15848931924611173,0.17782794100389274,1e-12,17.311706940186475,0.15784442787350783
40.0,0.17782794100389274,0.1995262314968885,1e-12,17.311706940186475,0.15784442787350783
40.0,0.1995262314968885,0.2238721138568346,1e-12,17.311706940186475,0.15784442787350783
40.0,0.2238721138568346,0.25118864315095873,1e-12,17.311706940186475,0.15784442787350783
40.0,0.25118864315095873,0.2818382931264462,1e-12,17.311706940186475,0.15784442787350783
40.0,0.2818382931264462,0.3162277660168389,1e-12,17.311706940186475,0.15784442787350783
40.0,0.3162277660168389,0.3548133892335766,1e-12,17.311706940186475,0.15784442787350783
40.0,0.3548133892335766,0.39810717055349853,1e-12,17.311706940186475,0.15784442787350783
40.0,0.39810717055349853,0.44668359215096465,1e-12,17.311706940186475,0.15784442787350783
40.0,0.44668359215096465,0.501187233627274,1e-12,17.311706940186475,0.15784442787350783
40.0,0.501187233627274,0.5623413251903511,1e-12,17.311706940186475,0.15784442787350783
40.0,0.5623413251903511,0.6309573444801956,1e-12,17.311706940186475,0.15784442787350783
40.0,0.6309573444801956,0.7079457843841406,1e-12,17.311706940186475,0.15784442787350783
40.0,0.7079457843841406,0.7943282347242846,1e-12,17.311706940186475,0.15784442787350783
40.0,0.7943282347242846,0.8912509381337491,1e-12,17.311706940186475,0.15784442787350783
40.0,0.8912509381337491,1.000000000000004,1e-12,17.311706940186475,0.15784442787350783
40.0,1.000000000000004,1.1220184543019676,1e-12,17.311706940186475,0.15784442787350783
40.0,1.1220184543019676,1.2589254117941726,1e-12,17.311706940186475,0.15784442787350783
40.0,1.2589254117941726,1.4125375446227613,1.0058540706914241e-05,17.311706940186475,0.15784442787350783
40.0,1.4125375446227613,1.5848931924611207,1e-12,17.311706940186475,0.15784442787350783
40.0,1.5848931924611207,1.77827941003893,5.02927035345712e-05,17.311706940186475,0.15784442787350783
40.0,1.77827941003893,1.995262314968889,0.0006538051459494256,17.311706940186475,0.15784442787350783
40.0,1.995262314968889,2.2387211385683514,0.003218733026212557,17.311706940186475,0.15784442787350783
40.0,2.2387211385683514,2.5118864315095926,0.008368705868152648,17.311706940186475,0.15784442787350783
40.0,2.5118864315095926,2.8183829312644666,0.01612384075318353,17.311706940186475,0.15784442787350783
40.0,2.8183829312644666,3.1622776601683955,0.025086000523044116,17.311706940186475,0.15784442787350783
40.0,3.1622776601683955,3.548133892335775,0.03208674485505643,17.311706940186475,0.15784442787350783
40.0,3.548133892335775,3.9810717055349936,0.039972640769277194,17.311706940186475,0.15784442787350783
40.0,3.9810717055349936,4.466835921509653,0.04393570580780141,17.311706940186475,0.15784442787350783
40.0,4.466835921509653,5.01187233627275,0.047194672996841616,17.311706940186475,0.15784442787350783
40.0,5.01187233627275,5.623413251903525,0.04948802027801807,17.311706940186475,0.15784442787350783
40.0,5.623413251903525,6.309573444801969,0.051771309018487595,17.311706940186475,0.15784442787350783
40.0,6.309573444801969,7.079457843841417,0.05346114385724919,17.311706940186475,0.15784442787350783
40.0,7.079457843841417,7.943282347242862,0.05521132994025227,17.311706940186475,0.15784442787350783
40.0,7.943282347242862,8.912509381337514,0.055513086161459696,17.311706940186475,0.15784442787350783
40.0,8.912509381337514,10.000000000000062,0.056227242551650604,17.311706940186475,0.15784442787350783
40.0,10.000000000000062,11.220184543019698,0.05716268683739363,17.311706940186475,0.15784442787350783
40.0,11.220184543019698,12.589254117941753,0.057886901768291456,17.311706940186475,0.15784442787350783
40.0,12.589254117941753,14.125375446227642,0.058932990001810535,17.311706940186475,0.15784442787350783
40.0,14.125375446227642,15.84893192461124,0.05726327224446277,17.311706940186475,0.15784442787350783
40.0,15.84893192461124,17.78279410038934,0.05450723209076827,17.311706940186475,0.15784442787350783
40.0,17.78279410038934,19.952623149688932,0.05052404997083023,17.311706940186475,0.15784442787350783
40.0,19.952623149688932,22.38721138568356,0.044217344947595,17.311706940186475,0.15784442787350783
40.0,22.38721138568356,25.118864315095976,0.0357379951316663,17.311706940186475,0.15784442787350783
40.0,25.118864315095976,28.183829312644722,0.023778390231145266,17.311706940186475,0.15784442787350783
40.0,28.183829312644722,31.62277660168402,0.013055985837574684,17.311706940186475,0.15784442787350783
40.0,31.62277660168402,35.481338923357825,0.005733368202941117,17.311706940186475,0.15784442787350783
40.0,35.481338923357825,39.81071705535002,0.002092176467038162,17.311706940186475,0.15784442787350783
40.0,39.81071705535002,44.66835921509662,0.0004928684946387978,17.311706940186475,0.15784442787350783
40.0,44.66835921509662,50.11872336272761,0.00011064394777605666,17.311706940186475,0.15784442787350783
40.0,50.11872336272761,56.23413251903537,0.0001005854070691424,17.311706940186475,0.15784442787350783
40.0,56.23413251903537,63.09573444801982,1.0058540706914241e-05,17.311706940186475,0.15784442787350783
40.0,63.09573444801982,70.7945784384143,1.0058540706914241e-05,17.311706940186475,0.15784442787350783
40.0,70.7945784384143,79.43282347242878,1.0058540706914241e-05,17.311706940186475,0.15784442787350783
40.0,79.43282347242878,89.12509381337532,1e-12,17.311706940186475,0.15784442787350783
40.0,89.12509381337532,100.00000000000082,1e-12,17.311706940186475,0.15784442787350783
60.0,0.01,0.011220184543019636,1e-12,4.750548164440881,0.2347061427185757
60.0,0.011220184543019636,0.012589254117941675,1e-12,4.750548164440881,0.2347061427185757
60.0,0.012589254117941675,0.014125375446227547,1e-12,4.750548164440881,0.2347061427185757
60.0,0.014125375446227547,0.01584893192461114,1e-12,4.750548164440881,0.2347061427185757
60.0,0.01584893192461114,0.017782794100389236,1e-12,4.750548164440881,0.2347061427185757
60.0,0.017782794100389236,0.01995262314968881,1e-12,4.750548164440881,0.2347061427185757
60.0,0.01995262314968881,0.022387211385683413,1e-12,4.750548164440881,0.2347061427185757
60.0,0.022387211385683413,0.025118864315095822,1e-12,4.750548164440881,0.2347061427185757
60.0,0.025118864315095822,0.028183829312644564,1e-12,4.750548164440881,0.2347061427185757
60.0,0.028183829312644564,0.031622776601683826,1e-12,4.750548164440881,0.2347061427185757
60.0,0.031622776601683826,0.035481338923357586,1e-12,4.750548164440881,0.2347061427185757
60.0,0.035481338923357586,0.039810717055349776,1e-12,4.750548164440881,0.2347061427185757
60.0,0.039810717055349776,0.04466835921509637,1e-12,4.750548164440881,0.2347061427185757
60.0,0.04466835921509637,0.050118723362727303,1e-12,4.750548164440881,0.2347061427185757
60.0,0.050118723362727303,0.056234132519034995,1e-12,4.750548164440881,0.2347061427185757
60.0,0.056234132519034995,0.06309573444801943,1e-12,4.750548164440881,0.2347061427185757
60.0,0.06309573444801943,0.07079457843841391,1e-12,4.750548164440881,0.2347061427185757
60.0,0.07079457843841391,0.07943282347242829,1e-12,4.750548164440881,0.2347061427185757
60.0,0.07943282347242829,0.08912509381337473,1e-12,4.750548164440881,0.2347061427185757
60.0,0.08912509381337473,0.1000000000000002,1e-12,4.750548164440881,0.2347061427185757
60.0,0.1000000000000002,0.11220184543019658,1e-12,4.750548164440881,0.2347061427185757
60.0,0.11220184543019658,0.125892541179417,1e-12,4.750548164440881,0.2347061427185757
60.0,0.125892541179417,0.14125375446227575,1e-12,4.750548164440881,0.2347061427185757
60.0,0.14125375446227575,0.15848931924611173,1e-12,4.750548164440881,0.2347061427185757
60.0,0.15848931924611173,0.17782794100389274,1e-12,4.750548164440881,0.2347061427185757
60.0,0.17782794100389274,0.1995262314968885,1e-12,4.750548164440881,0.2347061427185757
60.0,0.1995262314968885,0.2238721138568346,1e-12,4.750548164440881,0.2347061427185757
60.0,0.2238721138568346,0.25118864315095873,1e-12,4.750548164440881,0.2347061427185757
60.0,0.25118864315095873,0.2818382931264462,1e-12,4.750548164440881,0.2347061427185757
60.0,0.2818382931264462,0.3162277660168389,1e-12,4.750548164440881,0.2347061427185757
60.0,0.3162277660168389,0.3548133892335766,1e-12,4.750548164440881,0.2347061427185757
60.0,0.3548133892335766,0.39810717055349853,1e-12,4.750548164440881,0.2347061427185757
60.0,0.39810717055349853,0.44668359215096465,1e-12,4.750548164440881,0.2347061427185757
60.0,0.44668359215096465,0.501187233627274,1e-12,4.750548164440881,0.2347061427185757
60.0,0.501187233627274,0.5623413251903511,1e-12,4.750548164440881,0.2347061427185757
60.0,0.5623413251903511,0.6309573444801956,1e-12,4.750548164440881,0.2347061427185757
60.0,0.6309573444801956,0.7079457843841406,1e-12,4.750548164440881,0.2347061427185757
60.0,0.7079457843841406,0.7943282347242846,1e-12,4.750548164440881,0.2347061427185757
60.0,0.7943282347242846,0.8912509381337491,1e-12,4.750548164440881,0.2347061427185757
60.0,0.8912509381337491,1.000000000000004,1e-12,4.750548164440881,0.2347061427185757
60.0,1.000000000000004,1.1220184543019676,1e-12,4.750548164440881,0.2347061427185757
60.0,1.1220184543019676,1.2589254117941726,1e-12,4.750548164440881,0.2347061427185757
60.0,1.2589254117941726,1.4125375446227613,1e-12,4.750548164440881,0.2347061427185757
60.0,1.4125375446227613,1.5848931924611207,1e-12,4.750548164440881,0.2347061427185757
60.0,1.5848931924611207,1.77827941003893,1e-12,4.750548164440881,0.2347061427185757
60.0,1.77827941003893,1.995262314968889,1e-12,4.750548164440881,0.2347061427185757
60.0,1.995262314968889,2.2387211385683514,1e-12,4.750548164440881,0.2347061427185757
60.0,2.2387211385683514,2.5118864315095926,1e-12,4.750548164440881,0.2347061427185757
60.0,2.5118864315095926,2.8183829312644666,1e-12,4.750548164440881,0.2347061427185757
60.0,2.8183829312644666,3.1622776601683955,1e-12,4.750548164440881,0.2347061427185757
60.0,3.1622776601683955,3.548133892335775,1e-12,4.750548164440881,0.2347061427185757
60.0,3.548133892335775,3.9810717055349936,1e-12,4.750548164440881,0.2347061427185757
60.0,3.9810717055349936,4.466835921509653,1e-12,4.750548164440881,0.2347061427185757
60.0,4.466835921509653,5.01187233627275,1e-12,4.750548164440881,0.2347061427185757
60.0,5.01187233627275,5.623413251903525,1e-12,4.750548164440881,0.2347061427185757
60.0,5.623413251903525,6.309573444801969,7.405369951124559e-05,4.750548164440881,0.2347061427185757
60.0,6.309573444801969,7.079457843841417,0.0010155935932970822,4.750548164440881,0.2347061427185757
60.0,7.079457843841417,7.943282347242862,0.006135877959503206,4.750548164440881,0.2347061427185757
60.0,7.943282347242862,8.912509381337514,0.01829126377927766,4.750548164440881,0.2347061427185757
60.0,8.912509381337514,10.000000000000062,0.034445549372659374,4.750548164440881,0.2347061427185757
60.0,10.000000000000062,11.220184543019698,0.05552969553350401,4.750548164440881,0.2347061427185757
60.0,11.220184543019698,12.589254117941753,0.07996741637221505,4.750548164440881,0.2347061427185757
60.0,12.589254117941753,14.125375446227642,0.10174978312845143,4.750548164440881,0.2347061427185757
60.0,14.125375446227642,15.84893192461124,0.11593635613482005,4.750548164440881,0.2347061427185757
60.0,15.84893192461124,17.78279410038934,0.12304551128789963,4.750548164440881,0.2347061427185757
60.0,17.78279410038934,19.952623149688932,0.12236844889236824,4.750548164440881,0.2347061427185757
60.0,19.952623149688932,22.38721138568356,0.10764234178956054,4.750548164440881,0.2347061427185757
60.0,22.38721138568356,25.118864315095976,0.08616676893129932,4.750548164440881,0.2347061427185757
